"datechumma","Blr_Dsl","Chn_Dsl","Del_Dsl","Hyd_Dsl","Mub_Dsl","Blr_Ptr","Chn_Ptr","Del_Ptr","Hyd_Ptr","Mub_Ptr"
"2020-01-02",0.159999999999997,0.170000000000002,0.159999999999997,0.170000000000002,0.169999999999987,-1.4210854715202e-14,-1.4210854715202e-14,0,-1.4210854715202e-14,1.4210854715202e-14
"2020-01-03",0,-0.0100000000000051,-0.00999999999999091,-0.0100000000000051,-0.00999999999997669,0.0300000000000153,0.0300000000000153,0.0349999999999966,0.0400000000000063,0.0349999999999824
"2020-01-04",-0.00999999999999091,-0.0100000000000051,-1.4210854715202e-14,-0.00999999999999091,-0.0100000000000193,-1.4210854715202e-14,-1.4210854715202e-14,1.4210854715202e-14,-0.00999999999999091,0
"2020-01-05",-0.0300000000000153,-0.0199999999999818,-0.039999999999992,-0.0200000000000102,-0.0299999999999869,0,1.4210854715202e-14,-0.0100000000000193,-1.4210854715202e-14,-0.00999999999999091
"2020-01-06",0.0500000000000114,0.0499999999999829,0.0600000000000023,0.0600000000000023,0.0599999999999881,0.0500000000000114,0.0599999999999881,0.0600000000000165,0.0600000000000023,0.0600000000000023
"2020-01-07",-0.0699999999999932,-0.0799999999999841,-0.0699999999999932,-0.0900000000000034,-0.0799999999999841,0,-0.0100000000000051,0,-0.00999999999999091,-1.4210854715202e-14
"2020-01-08",-0.100000000000009,-0.100000000000009,-0.100000000000009,-0.0999999999999943,-0.100000000000009,-0.250000000000014,-0.249999999999986,-0.250000000000014,-0.25,-0.249999999999986
"2020-01-09",0.170000000000002,0.179999999999993,0.159999999999997,0.180000000000007,0.179999999999993,0.180000000000007,0.179999999999993,0.170000000000016,0.179999999999993,0.159999999999997
"2020-01-10",-0.0500000000000114,-0.0599999999999881,-0.0499999999999972,-0.0600000000000023,-0.0599999999999881,0.0700000000000074,0.0700000000000074,0.0799999999999841,0.0699999999999932,0.0899999999999892
"2020-01-11",1.4210854715202e-14,0.00999999999999091,0.0100000000000051,0.00999999999999091,0,-0.0900000000000034,-0.0900000000000034,-0.0999999999999943,-0.0899999999999892,-0.0999999999999801
"2020-01-12",-0.170000000000002,-0.179999999999993,-0.170000000000002,-0.179999999999993,-0.170000000000002,-0.160000000000011,-0.160000000000011,-0.149999999999991,-0.159999999999997,-0.15000000000002
"2020-01-13",-0.0100000000000051,-0.019999999999996,-0.0100000000000051,-0.0200000000000102,-0.0100000000000051,-0.0199999999999818,-0.019999999999996,-0.0100000000000051,-0.0300000000000153,-0.00999999999999091
"2020-01-14",0.0600000000000023,0.0699999999999932,0.0600000000000023,0.0700000000000074,0.0600000000000023,0.0199999999999818,0.0200000000000102,0.0100000000000051,0.0300000000000153,0.0100000000000051
"2020-01-15",0,0,0,0,0,0.0200000000000102,0.0150000000000006,0.0249999999999915,0.019999999999996,0.0299999999999869
"2020-01-16",-0.150000000000006,-0.150000000000006,-0.140000000000001,-0.149999999999991,-0.150000000000006,0,-1.4210854715202e-14,0,0,1.4210854715202e-14
"2020-01-17",1.4210854715202e-14,-0.00999999999999091,-0.0100000000000051,-0.0100000000000193,-0.00999999999999091,-0.0700000000000074,-0.0549999999999926,-0.0649999999999977,-0.0700000000000074,-0.0700000000000074
"2020-01-18",-0.0200000000000102,-0.0100000000000051,-0.00999999999999091,-0.0199999999999818,-0.0100000000000051,1.4210854715202e-14,-0.019999999999996,-0.0100000000000051,-0.00999999999999091,-0.0100000000000051
"2020-01-19",0.0100000000000051,0,0,0.00999999999999091,0,-0.0300000000000153,-0.0200000000000102,-0.0199999999999818,-0.0200000000000102,-0.019999999999996
"2020-01-20",-0.0400000000000063,-0.039999999999992,-0.0300000000000153,-0.039999999999992,-0.0300000000000011,0.0700000000000074,0.0600000000000165,0.0599999999999881,0.0600000000000165,0.0600000000000023
"2020-01-21",-0.019999999999996,-0.0100000000000193,-0.0299999999999869,-0.0100000000000051,-0.019999999999996,-0.0499999999999972,-0.0400000000000063,-0.0500000000000114,-0.0400000000000063,-0.0499999999999972
"2020-01-22",0.219999999999999,0.220000000000013,0.219999999999999,0.219999999999999,0.219999999999999,0.159999999999997,0.159999999999997,0.160000000000011,0.159999999999997,0.159999999999997
"2020-01-23",-0.200000000000003,-0.199999999999989,-0.199999999999989,-0.200000000000003,-0.200000000000003,-0.180000000000007,-0.180000000000007,-0.179999999999993,-0.180000000000007,-0.179999999999993
"2020-01-24",-0.0600000000000023,-0.0600000000000165,-0.0600000000000165,-0.0600000000000023,-0.0599999999999881,-0.039999999999992,-0.039999999999992,-0.0400000000000063,-0.039999999999992,-0.0400000000000205
"2020-01-25",0.260000000000005,0.260000000000005,0.260000000000005,0.260000000000005,0.259999999999991,-0.0300000000000011,-0.0300000000000011,-0.0300000000000011,-0.0300000000000011,-0.0299999999999869
"2020-01-26",-0.599999999999994,-0.599999999999994,-0.599999999999994,-0.599999999999994,-0.600000000000009,-0.0499999999999972,-0.0499999999999972,-0.0499999999999972,-0.0499999999999972,-0.0499999999999972
"2020-01-27",0.269999999999996,0.219999999999985,0.329999999999984,0.199999999999989,0.230000000000018,0.0900000000000034,0.0799999999999983,0.139999999999986,0.0599999999999881,0.159999999999997
"2020-01-28",0.199999999999989,0.240000000000009,0.140000000000015,0.260000000000005,0.239999999999981,0.0999999999999943,0.0999999999999943,0.0500000000000114,0.13000000000001,0.0300000000000011
"2020-01-29",0.13000000000001,0.140000000000001,0.129999999999995,0.140000000000001,0.13000000000001,0.109999999999999,0.120000000000005,0.109999999999999,0.109999999999999,0.109999999999999
"2020-01-30",-0.219999999999999,-0.219999999999999,-0.219999999999999,-0.219999999999999,-0.219999999999999,-0.240000000000009,-0.239999999999995,-0.239999999999995,-0.239999999999995,-0.239999999999995
"2020-01-30",0.219999999999999,0.219999999999999,0.219999999999999,0.219999999999999,0.219999999999999,0.13000000000001,0.129999999999995,0.149999999999991,0.129999999999995,0.149999999999991
"2020-01-31",-0.0899999999999892,-0.0999999999999943,-0.0799999999999983,-0.109999999999999,-0.0999999999999943,-0.0300000000000011,-0.0300000000000011,-0.0499999999999972,-0.0400000000000063,-0.0499999999999972
"2020-02-01",-1.4210854715202e-14,-0.0200000000000102,-0.0300000000000011,-0.0100000000000051,-0.0200000000000102,0.0400000000000063,0.039999999999992,0.0400000000000063,0.0500000000000114,0.0400000000000063
"2020-02-02",0.0100000000000051,0.0400000000000063,0.0300000000000011,0.0400000000000063,0.0400000000000063,0.0499999999999972,0.0400000000000063,0.0499999999999972,0.039999999999992,0.0599999999999881
"2020-02-03",0,-0.0100000000000051,-1.4210854715202e-14,-0.019999999999996,-0.0100000000000051,0,0.0100000000000051,-1.4210854715202e-14,0.0100000000000051,-0.00999999999999091
"2020-02-04",0.0599999999999881,0.0700000000000074,0.0600000000000165,0.0799999999999983,0.0700000000000074,0.0499999999999972,0.0499999999999972,0.0500000000000114,0.0499999999999972,0.0499999999999972
"2020-02-05",0.0200000000000102,0.019999999999996,0.019999999999996,0.019999999999996,0.019999999999996,-0.110000000000014,-0.109999999999999,-0.0999999999999943,-0.109999999999999,-0.0999999999999943
"2020-02-06",-0.159999999999997,-0.159999999999997,-0.11999999999999,-0.160000000000011,-0.159999999999997,-0.109999999999985,-0.109999999999999,-0.109999999999999,-0.109999999999999,-0.110000000000014
"2020-02-07",-0.0900000000000034,-0.100000000000009,-0.120000000000019,-0.0999999999999801,-0.100000000000009,-0.019999999999996,-0.019999999999996,-0.0200000000000102,-0.0200000000000102,-0.019999999999996
"2020-02-08",-0.0100000000000051,0,-0.00999999999999091,-0.0100000000000193,1.4210854715202e-14,0.019999999999996,0.00999999999999091,0.0100000000000051,1.4210854715202e-14,0.0100000000000051
"2020-02-09",0.260000000000005,0.260000000000005,0.25,0.27000000000001,0.259999999999991,0.0900000000000034,0.0900000000000034,0.0899999999999892,0.0999999999999943,0.0900000000000034
"2020-02-10",-0.359999999999999,-0.389999999999986,-0.359999999999999,-0.399999999999991,-0.390000000000001,-0.0300000000000153,-0.0300000000000011,-0.0299999999999869,-0.0300000000000011,-0.0200000000000102
"2020-02-11",0.150000000000006,0.179999999999978,0.159999999999997,0.179999999999993,0.179999999999993,0.160000000000011,0.170000000000002,0.159999999999997,0.170000000000002,0.150000000000006
"2020-02-12",0.209999999999994,0.210000000000008,0.200000000000003,0.219999999999999,0.210000000000008,0,0,0,0,0
"2020-02-13",-0.0499999999999972,-0.0499999999999972,-0.0499999999999972,-0.0500000000000114,-0.0499999999999972,0,0,0,0,0
"2020-02-14",0.0499999999999972,0.0499999999999972,0.0499999999999972,0.0500000000000114,0.0499999999999972,0,0,0,0,0
"2020-02-15",-0.0499999999999972,-0.0600000000000023,-0.0499999999999972,-0.0599999999999881,-0.0499999999999972,0,0,0,0,0
"2020-02-16",0.0499999999999972,0.0600000000000023,0.0499999999999972,0.0599999999999881,0.0499999999999972,0,0,0,0,0
"2020-02-17",0,0,0,0,0,-0.0499999999999972,-0.0499999999999972,-0.0499999999999972,-0.0499999999999972,-0.0499999999999972
"2020-02-18",-0.13000000000001,-0.129999999999995,-0.120000000000005,-0.13000000000001,-0.13000000000001,0.0499999999999972,0.0499999999999972,0.0499999999999972,0.0499999999999972,0.0499999999999972
"2020-02-19",0.13000000000001,0.129999999999995,0.120000000000005,0.13000000000001,0.13000000000001,0,0,0,0,0
"2020-02-20",0,0,0,0,0,0,0,0,0,0
"2020-02-21",0,0,0,0,0,0,0,0,0,0
"2020-02-22",0,0,0,0,0,0.0600000000000023,0.0649999999999977,0.0600000000000023,0.0600000000000023,0.0600000000000023
"2020-02-23",0,0,0,0,0,0,0,0,0,0
"2020-02-24",0.0600000000000023,0.0499999999999972,0.0499999999999972,0.0600000000000023,0.0500000000000114,-0.0600000000000023,-0.0649999999999977,-0.0600000000000023,-0.0600000000000023,-0.0600000000000023
"2020-02-25",-0.0600000000000023,-0.0499999999999972,-0.0499999999999972,-0.0600000000000023,-0.0500000000000114,0,0,0,0,0
"2020-02-26",0,0,0,0,0,-0.0499999999999972,-0.0600000000000023,-0.0500000000000114,-0.0499999999999972,-0.0499999999999972
"2020-02-27",-0.0600000000000023,-0.0499999999999972,-0.0499999999999972,-0.0600000000000023,-0.0500000000000114,0.0499999999999972,0.0600000000000023,0.0500000000000114,0.0499999999999972,0.0499999999999972
"2020-02-28",0.0100000000000051,0,0,0.0100000000000051,1.4210854715202e-14,-0.0700000000000074,-0.0699999999999932,-0.0699999999999932,-0.0700000000000074,-0.0700000000000074
"2020-02-29",-0.0400000000000063,-0.0500000000000114,-0.0400000000000063,-0.0499999999999972,-0.0499999999999972,-0.0799999999999841,-0.0800000000000125,-0.0700000000000074,-0.0799999999999983,-0.0699999999999932
"2020-03-01",-0.0899999999999892,-0.139999999999986,-0.0899999999999892,-0.140000000000015,-0.140000000000015,-0.0800000000000125,-0.0799999999999841,-0.0799999999999983,-0.0899999999999892,-0.0799999999999983
"2020-03-02",-0.0300000000000153,0.0299999999999869,-0.0200000000000102,0.0200000000000102,0.0300000000000153,0.180000000000007,0.179999999999978,0.170000000000002,0.189999999999998,0.170000000000002
"2020-03-03",0.140000000000015,0.13000000000001,0.129999999999995,0.140000000000001,0.140000000000001,0.0499999999999972,0.0500000000000114,0.0499999999999972,0.0499999999999972,0.0499999999999972
"2020-03-04",0.0699999999999932,0.0799999999999983,0.0700000000000074,0.0799999999999983,0.0699999999999932,-0.160000000000011,-0.159999999999997,-0.150000000000006,-0.159999999999997,-0.150000000000006
"2020-03-05",-0.0900000000000034,-0.0900000000000034,-0.0899999999999963,-0.0900000000000034,-0.100000000000009,0.0100000000000193,0,1.4210854715202e-14,-1.4210854715202e-14,1.4210854715202e-14
"2020-03-06",-0.0499999999999972,-0.0499999999999972,-0.0399999999999991,-0.0499999999999972,-0.039999999999992,0.019999999999996,0.0300000000000011,0.0299999999999869,0.0300000000000153,0.0299999999999869
"2020-03-07",0.019999999999996,0.0100000000000051,0.00999999999999091,0,0.0100000000000051,-0.0600000000000165,-0.0700000000000074,-0.0699999999999932,-0.0700000000000074,-0.0599999999999881
"2020-03-08",-0.0699999999999932,-0.0600000000000023,-0.0599999999999952,-0.0499999999999972,-0.0600000000000023,-0.0599999999999881,-0.0499999999999972,-0.0500000000000114,-0.0499999999999972,-0.0600000000000165
"2020-03-09",-0.0699999999999932,-0.0799999999999983,-0.0700000000000003,-0.0799999999999983,-0.0700000000000074,-0.0499999999999972,-0.0499999999999972,-0.0599999999999881,-0.0499999999999972,-0.0599999999999881
"2020-03-10",0.259999999999991,0.269999999999996,0.25,0.269999999999996,0.260000000000005,0.299999999999997,0.299999999999997,0.299999999999997,0.299999999999997,0.299999999999997
"2020-03-11",0,0,0,0,0,-0.170000000000002,-0.170000000000002,-0.149999999999991,-0.179999999999993,-0.150000000000006
"2020-03-12",-0.38000000000001,-0.400000000000006,-0.369999999999997,-0.409999999999997,-0.400000000000006,0.0300000000000011,0.019999999999996,0.00999999999999091,0.0299999999999869,0.0100000000000193
"2020-03-13",0.220000000000013,0.240000000000009,0.219999999999999,0.25,0.250000000000014,0.0100000000000051,0.0200000000000102,0.00999999999999091,0.0200000000000102,0.00999999999997669
"2020-03-14",-0.019999999999996,-0.0200000000000102,-0.0300000000000011,-0.0200000000000102,-0.0300000000000153,0,0,0.0100000000000193,-0.0100000000000051,0.0200000000000102
"2020-03-15",0.0499999999999829,0.0400000000000063,0.0599999999999952,0.0400000000000063,0.0400000000000063,-0.0400000000000063,-0.0400000000000063,-0.0400000000000205,-0.0300000000000011,-0.0499999999999972
"2020-03-16",-0.0199999999999818,-0.019999999999996,-0.029999999999994,-0.0300000000000011,-0.019999999999996,0.170000000000002,0.170000000000002,0.160000000000011,0.170000000000002,0.159999999999997
"2020-03-17",0.149999999999991,0.159999999999997,0.149999999999999,0.170000000000002,0.159999999999997,0,0,0,0,0
"2020-03-18",0,0,0,0,0,0,0,0,0,0
"2020-03-19",0,0,0,0,0,0,0,0,0,0
"2020-03-20",0,0,0,0,0,0,0,0,0,0
"2020-03-21",0,0,0,0,0,0,0,0,0,0
"2020-03-22",0,0,0,0,0,0,0,0,0,0
"2020-03-23",0,0,0,0,0,0,0,0,0,0
"2020-03-24",0,0,0,0,0,0,0,0,0,0
"2020-03-25",0,0,0,0,0,0,0,0,0,0
"2020-03-26",0,0,0,0,0,0,0,0,0,0
"2020-03-27",0,0,0,0,0,0,0,0,0,0
"2020-03-28",0,0,0,0,0,0,0,0,0,0
"2020-03-29",0,0,0,0,0,0,0,0,0,0
"2020-03-30",0,0,0,0,0,0,0,0,0,0
"2020-03-31",0,0,0,0,0,0,0,0,0,0
"2020-04-01",0,0,0,0,0,0,0,0,0,0
"2020-04-02",0,0,0,0,0,0,0,0,0,0
"2020-04-03",0,0,0,0,0,0,0,0,0,0
"2020-04-04",0,0,0,0,0,0,0,0,0,0
"2020-04-05",0,0,0,0,0,1.58,0,0,0,1.01000000000001
"2020-04-06",0,0,0,0,0,-1.58,0,0,0,-1.01000000000001
"2020-04-07",1.53999999999999,0,0,0,1,0,0,0,0,0
"2020-04-08",-1.53999999999999,0,0,0,-1,0,0,0,0,0
"2020-04-09",0,0,0,0,0,0,0,0,0,0
"2020-04-10",0,0,0,0,0,0,0,0,0,0
"2020-04-11",0,0,0,0,0,0,0,0,0,0
"2020-04-13",0,0,0,0,0,0,0,0,0,0
"2020-04-14",0,0,0,0,0,0,0,0,0,0
"2020-04-15",0,0,0,0,0,0,0,0,0,0
"2020-04-16",0,0,0,0,0,0,0,0,0,0
"2020-04-17",0,0,0,0,0,0,0,0,0,0
"2020-04-18",0,0,0,0,0,0,0,0,0,0
"2020-04-19",0,0,0,0,0,0,0,0,0,0
"2020-04-20",0,0,0,0,0,0,0,0,0,0
"2020-04-21",0,0,0,0,0,0,0,0,0,0
"2020-04-22",0,0,0,0,0,0,0,0,0,0
"2020-04-23",0,0,0,0,0,0,0,0,0,0
"2020-04-24",0,0,0,0,0,0,0,0,0,0
"2020-04-25",0,0,0,0,0,0,0,0,0,0
"2020-04-26",0,0,0,0,0,0,0,0,0,0
"2020-04-27",0,0,0,0,0,0,0,0,0,0
"2020-04-28",0,0,0,0,0,0,0,0,0,0
"2020-04-29",0,0,0,0,0,0,0,0,0,0
"2020-04-30",0,0,0,0,0,0,0,0,0,0
"2020-05-01",0,0,0,0,0,0,0,0,0,0
"2020-05-02",0,0,0,0,0,0,0,0,0,0
"2020-05-03",0,0,0,0,0,0,0,0,0,0
"2020-05-04",0,0,0,0,0,0,0,0,0,0
"2020-05-05",0,2.51000000000001,7.10000000000001,0,0,0,3.25999999999999,1.67,0,0
"2020-05-06",0,-2.51000000000001,-7.10000000000001,0,0,0,-3.25999999999999,-1.67,0,0
"2020-05-07",0,0,0,0,0,0,0,0,0,0
"2020-05-08",0,0,0,0,0,0,0,0,0,0
"2020-05-09",0,0,0,0,0,0,0,0,0,0
"2020-05-10",0,0,0,0,0,0,0,0,0,0
"2020-05-11",0,0,0,0,0,0,0,0,0,0
"2020-05-12",0,0,0,0,0,0,0,0,0,0
"2020-05-13",0,0,0,0,0,0,0,0,0,0
"2020-05-14",0,0,0,0,0,0,0,0,0,0
"2020-05-15",0,0,0,0,0,0,0,0,0,0
"2020-05-16",0,0,0,0,0,0,0,0,0,0
"2020-05-17",0,0,0,0,0,0,0,0,0,0
"2020-05-18",0,0,0,0,0,0,0,0,0,0
"2020-05-19",0,0,0,0,0,0,0,0,0,0
"2020-05-20",0,0,0,0,0,0,0,0,0,0
"2020-05-21",0,0,0,0,0,0,0,0,0,0
"2020-05-22",0,0,0,0,0,0,0,0,0,0
"2020-05-23",0,0,0,0,0,0,0,0,0,0
"2020-05-24",0,0,0,0,0,0,0,0,0,0
"2020-05-25",0,0,0,0,0,0,0,0,0,0
"2020-05-26",0,0,0,0,0,0,0,0,0,0
"2020-05-27",0,0,0,0,0,0,0,0,0,0
"2020-05-28",0,0,0,0,0,0,0,0,0,0
"2020-05-29",0,0,0,0,0,0,0,0,0,0
"2020-05-30",0,0,0,0,0,0,0,0,0,0
"2020-05-31",0,0,0,0,0,0,0,0,0,0
"2020-06-01",0,0,0,0,2.01000000000001,0,0,0,0,2.00999999999999
"2020-06-02",0,0,0,0,-2.01000000000001,0,0,0,0,-2.00999999999999
"2020-06-03",0,0,0,0,0,0,0,0,0,0
"2020-06-04",0,0,0,0,0,0,0,0,0,0
"2020-06-05",0,0,0,0,0,0,0,0,0,0
"2020-06-06",0,0,0,0,0,0,0,0,0,0
"2020-06-07",0,0,0,0,0,0.599999999999994,0.600000000000009,0.600000000000009,0.599999999999994,0.600000000000009
"2020-06-08",0,0,0,0,0,1.4210854715202e-14,-1.4210854715202e-14,-1.4210854715202e-14,1.4210854715202e-14,-1.4210854715202e-14
"2020-06-09",1,1,1,1,1,-0.0600000000000165,-0.0599999999999881,-0.0599999999999881,-0.0600000000000165,-0.0599999999999881
"2020-06-10",0.180000000000007,0.179999999999993,0.179999999999993,0.180000000000007,0.179999999999993,-0.139999999999986,-0.140000000000015,-0.140000000000015,-0.139999999999986,-0.140000000000015
"2020-06-11",-1.18000000000001,-1.17999999999999,-1.17999999999999,-1.18000000000001,-1.17999999999999,0.199999999999989,0.200000000000017,0.200000000000017,0.199999999999989,0.200000000000017
"2020-06-12",1.19999999999999,1.2,1.2,1.2,1.2,1.4210854715202e-14,-1.4210854715202e-14,-1.4210854715202e-14,1.4210854715202e-14,-1.4210854715202e-14
"2020-06-13",-0.59999999999998,-0.599999999999994,-0.600000000000009,-0.600000000000009,-0.599999999999994,-1.4210854715202e-14,0,0,-1.4210854715202e-14,0
"2020-06-14",-1.4210854715202e-14,-1.4210854715202e-14,1.4210854715202e-14,0,-1.4210854715202e-14,0,1.4210854715202e-14,1.4210854715202e-14,0,1.4210854715202e-14
"2020-06-15",-0.189999999999984,-0.709999999999994,0.0499999999999829,-0.0699999999999932,-0.189999999999998,0.0400000000000063,-0.720000000000013,-0.140000000000015,0.0600000000000165,-0.290000000000006
